close,time,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
333.25,2026-02-20 09:15:00,BFO,26-FEB-2026,474.5,333.25,468.15,0,Options,Put,BSESEN,82100.0,67880
340.9,2026-02-20 09:16:00,BFO,26-FEB-2026,355.7,320.0,334.05,0,Options,Put,BSESEN,82100.0,58060
379.35,2026-02-20 09:17:00,BFO,26-FEB-2026,381.6,325.95,330.85,0,Options,Put,BSESEN,82100.0,41660
393.8,2026-02-20 09:18:00,BFO,26-FEB-2026,416.35,359.95,373.35,0,Options,Put,BSESEN,82100.0,52220
352.05,2026-02-20 09:19:00,BFO,26-FEB-2026,396.0,351.65,387.55,0,Options,Put,BSESEN,82100.0,45860
345.5,2026-02-20 09:20:00,BFO,26-FEB-2026,365.2,335.25,351.6,0,Options,Put,BSESEN,82100.0,29280
330.8,2026-02-20 09:21:00,BFO,26-FEB-2026,342.25,320.45,341.2,0,Options,Put,BSESEN,82100.0,31260
327.9,2026-02-20 09:22:00,BFO,26-FEB-2026,335.4,324.05,328.8,0,Options,Put,BSESEN,82100.0,17520
350.9,2026-02-20 09:23:00,BFO,26-FEB-2026,353.05,321.0,324.0,0,Options,Put,BSESEN,82100.0,18240
383.0,2026-02-20 09:24:00,BFO,26-FEB-2026,383.0,350.3,354.75,0,Options,Put,BSESEN,82100.0,31400
398.9,2026-02-20 09:25:00,BFO,26-FEB-2026,406.25,375.75,382.65,0,Options,Put,BSESEN,82100.0,55820
388.75,2026-02-20 09:26:00,BFO,26-FEB-2026,398.1,381.7,395.25,0,Options,Put,BSESEN,82100.0,39260
380.45,2026-02-20 09:27:00,BFO,26-FEB-2026,397.85,372.15,387.45,0,Options,Put,BSESEN,82100.0,40240
414.7,2026-02-20 09:28:00,BFO,26-FEB-2026,416.75,382.1,382.1,0,Options,Put,BSESEN,82100.0,39200
466.55,2026-02-20 09:29:00,BFO,26-FEB-2026,473.55,409.0,418.95,0,Options,Put,BSESEN,82100.0,89920
384.05,2026-02-20 09:30:00,BFO,26-FEB-2026,465.4,384.05,458.0,0,Options,Put,BSESEN,82100.0,87600
420.75,2026-02-20 09:31:00,BFO,26-FEB-2026,423.7,389.9,389.9,0,Options,Put,BSESEN,82100.0,57360
377.45,2026-02-20 09:32:00,BFO,26-FEB-2026,426.55,376.95,420.9,0,Options,Put,BSESEN,82100.0,48400
349.55,2026-02-20 09:33:00,BFO,26-FEB-2026,380.85,348.25,378.55,0,Options,Put,BSESEN,82100.0,44220
334.25,2026-02-20 09:34:00,BFO,26-FEB-2026,360.25,331.55,350.35,0,Options,Put,BSESEN,82100.0,33420
336.85,2026-02-20 09:35:00,BFO,26-FEB-2026,340.2,322.95,335.25,0,Options,Put,BSESEN,82100.0,30760
335.8,2026-02-20 09:36:00,BFO,26-FEB-2026,340.4,325.95,339.25,0,Options,Put,BSESEN,82100.0,18200
337.35,2026-02-20 09:37:00,BFO,26-FEB-2026,350.4,331.65,333.0,0,Options,Put,BSESEN,82100.0,17980
360.0,2026-02-20 09:38:00,BFO,26-FEB-2026,368.5,334.9,337.8,0,Options,Put,BSESEN,82100.0,30960
348.45,2026-02-20 09:39:00,BFO,26-FEB-2026,362.05,347.5,357.55,0,Options,Put,BSESEN,82100.0,22240
368.45,2026-02-20 09:40:00,BFO,26-FEB-2026,381.15,348.8,348.8,0,Options,Put,BSESEN,82100.0,29580
368.2,2026-02-20 09:41:00,BFO,26-FEB-2026,375.4,363.2,364.1,0,Options,Put,BSESEN,82100.0,26920
348.15,2026-02-20 09:42:00,BFO,26-FEB-2026,377.75,337.8,371.75,0,Options,Put,BSESEN,82100.0,39040
334.3,2026-02-20 09:43:00,BFO,26-FEB-2026,349.55,328.35,345.65,0,Options,Put,BSESEN,82100.0,24680
337.55,2026-02-20 09:44:00,BFO,26-FEB-2026,343.2,328.05,335.6,0,Options,Put,BSESEN,82100.0,13540
332.55,2026-02-20 09:45:00,BFO,26-FEB-2026,340.95,323.8,335.45,0,Options,Put,BSESEN,82100.0,15060
334.15,2026-02-20 09:46:00,BFO,26-FEB-2026,336.0,325.85,332.9,0,Options,Put,BSESEN,82100.0,8840
324.15,2026-02-20 09:47:00,BFO,26-FEB-2026,334.15,318.2,334.15,0,Options,Put,BSESEN,82100.0,23520
310.05,2026-02-20 09:48:00,BFO,26-FEB-2026,325.6,303.55,325.6,0,Options,Put,BSESEN,82100.0,38940
316.7,2026-02-20 09:49:00,BFO,26-FEB-2026,326.65,310.15,310.15,0,Options,Put,BSESEN,82100.0,20720
313.05,2026-02-20 09:50:00,BFO,26-FEB-2026,318.35,306.35,317.95,0,Options,Put,BSESEN,82100.0,16040
309.75,2026-02-20 09:51:00,BFO,26-FEB-2026,316.5,304.75,314.3,0,Options,Put,BSESEN,82100.0,10140
322.65,2026-02-20 09:52:00,BFO,26-FEB-2026,325.0,307.55,308.45,0,Options,Put,BSESEN,82100.0,14540
330.0,2026-02-20 09:53:00,BFO,26-FEB-2026,330.25,321.15,324.95,0,Options,Put,BSESEN,82100.0,15980
321.3,2026-02-20 09:54:00,BFO,26-FEB-2026,335.2,321.3,330.45,0,Options,Put,BSESEN,82100.0,12520
320.4,2026-02-20 09:55:00,BFO,26-FEB-2026,332.5,319.95,321.8,0,Options,Put,BSESEN,82100.0,10340
310.6,2026-02-20 09:56:00,BFO,26-FEB-2026,319.85,301.55,319.85,0,Options,Put,BSESEN,82100.0,20940
306.1,2026-02-20 09:57:00,BFO,26-FEB-2026,316.55,306.1,310.6,0,Options,Put,BSESEN,82100.0,13680
315.0,2026-02-20 09:58:00,BFO,26-FEB-2026,322.0,307.6,307.6,0,Options,Put,BSESEN,82100.0,9780
308.45,2026-02-20 09:59:00,BFO,26-FEB-2026,318.0,306.3,313.1,0,Options,Put,BSESEN,82100.0,6900
319.15,2026-02-20 10:00:00,BFO,26-FEB-2026,320.95,307.85,307.85,0,Options,Put,BSESEN,82100.0,10320
316.6,2026-02-20 10:01:00,BFO,26-FEB-2026,319.45,307.2,319.4,0,Options,Put,BSESEN,82100.0,8340
317.05,2026-02-20 10:02:00,BFO,26-FEB-2026,322.7,315.0,316.6,0,Options,Put,BSESEN,82100.0,9300
331.15,2026-02-20 10:03:00,BFO,26-FEB-2026,332.3,312.5,317.05,0,Options,Put,BSESEN,82100.0,11820
326.55,2026-02-20 10:04:00,BFO,26-FEB-2026,332.85,323.4,332.85,0,Options,Put,BSESEN,82100.0,9960
330.0,2026-02-20 10:05:00,BFO,26-FEB-2026,330.0,318.0,327.15,0,Options,Put,BSESEN,82100.0,14020
323.65,2026-02-20 10:06:00,BFO,26-FEB-2026,329.75,316.15,329.75,0,Options,Put,BSESEN,82100.0,15160
328.7,2026-02-20 10:07:00,BFO,26-FEB-2026,333.0,323.65,323.65,0,Options,Put,BSESEN,82100.0,20700
355.5,2026-02-20 10:08:00,BFO,26-FEB-2026,359.5,326.8,328.55,0,Options,Put,BSESEN,82100.0,41820
357.55,2026-02-20 10:09:00,BFO,26-FEB-2026,375.0,354.7,354.7,0,Options,Put,BSESEN,82100.0,46940
351.9,2026-02-20 10:10:00,BFO,26-FEB-2026,365.85,346.45,357.4,0,Options,Put,BSESEN,82100.0,36360
337.7,2026-02-20 10:11:00,BFO,26-FEB-2026,354.35,336.25,351.6,0,Options,Put,BSESEN,82100.0,21180
344.7,2026-02-20 10:12:00,BFO,26-FEB-2026,349.85,332.1,341.3,0,Options,Put,BSESEN,82100.0,21580
364.1,2026-02-20 10:13:00,BFO,26-FEB-2026,364.1,338.0,343.7,0,Options,Put,BSESEN,82100.0,13640
368.3,2026-02-20 10:14:00,BFO,26-FEB-2026,374.65,360.0,364.05,0,Options,Put,BSESEN,82100.0,23560
