close,time,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
961.3,2026-02-20 09:15:00,BFO,26-FEB-2026,1175.25,961.3,1098.7,0,Options,Put,BSESEN,83300.0,2060
958.3,2026-02-20 09:16:00,BFO,26-FEB-2026,988.2,933.5,961.3,0,Options,Put,BSESEN,83300.0,6040
1030.8,2026-02-20 09:17:00,BFO,26-FEB-2026,1030.8,940.5,947.95,0,Options,Put,BSESEN,83300.0,13620
1047.6,2026-02-20 09:18:00,BFO,26-FEB-2026,1092.05,1009.45,1024.15,0,Options,Put,BSESEN,83300.0,6740
993.45,2026-02-20 09:19:00,BFO,26-FEB-2026,1047.9,989.95,1047.6,0,Options,Put,BSESEN,83300.0,8040
973.05,2026-02-20 09:20:00,BFO,26-FEB-2026,1010.2,962.1,983.05,0,Options,Put,BSESEN,83300.0,3120
955.5,2026-02-20 09:21:00,BFO,26-FEB-2026,969.65,929.3,969.65,0,Options,Put,BSESEN,83300.0,6180
952.25,2026-02-20 09:22:00,BFO,26-FEB-2026,956.5,935.7,946.1,0,Options,Put,BSESEN,83300.0,2660
998.15,2026-02-20 09:23:00,BFO,26-FEB-2026,998.15,942.3,942.3,0,Options,Put,BSESEN,83300.0,1940
1035.05,2026-02-20 09:24:00,BFO,26-FEB-2026,1045.05,990.7,998.15,0,Options,Put,BSESEN,83300.0,760
1083.8,2026-02-20 09:25:00,BFO,26-FEB-2026,1093.2,1037.55,1055.3,0,Options,Put,BSESEN,83300.0,5680
1058.9,2026-02-20 09:26:00,BFO,26-FEB-2026,1078.7,1051.0,1076.7,0,Options,Put,BSESEN,83300.0,4040
1060.0,2026-02-20 09:27:00,BFO,26-FEB-2026,1077.55,1053.45,1058.9,0,Options,Put,BSESEN,83300.0,360
1072.75,2026-02-20 09:28:00,BFO,26-FEB-2026,1076.9,1060.0,1060.0,0,Options,Put,BSESEN,83300.0,340
1190.6,2026-02-20 09:29:00,BFO,26-FEB-2026,1190.6,1102.55,1110.15,0,Options,Put,BSESEN,83300.0,4000
1080.0,2026-02-20 09:30:00,BFO,26-FEB-2026,1190.6,1080.0,1190.6,0,Options,Put,BSESEN,83300.0,1560
1073.6,2026-02-20 09:31:00,BFO,26-FEB-2026,1080.0,1066.75,1080.0,0,Options,Put,BSESEN,83300.0,40
1048.2,2026-02-20 09:32:00,BFO,26-FEB-2026,1120.4,1048.2,1120.4,0,Options,Put,BSESEN,83300.0,120
983.75,2026-02-20 09:33:00,BFO,26-FEB-2026,1048.2,983.75,1048.2,0,Options,Put,BSESEN,83300.0,1300
955.65,2026-02-20 09:34:00,BFO,26-FEB-2026,999.0,952.7,983.75,0,Options,Put,BSESEN,83300.0,780
955.6,2026-02-20 09:35:00,BFO,26-FEB-2026,959.55,930.0,955.65,0,Options,Put,BSESEN,83300.0,1560
943.45,2026-02-20 09:36:00,BFO,26-FEB-2026,955.6,933.5,955.6,0,Options,Put,BSESEN,83300.0,320
959.55,2026-02-20 09:37:00,BFO,26-FEB-2026,982.0,943.45,943.45,0,Options,Put,BSESEN,83300.0,1280
995.2,2026-02-20 09:38:00,BFO,26-FEB-2026,1007.25,959.55,959.55,0,Options,Put,BSESEN,83300.0,1080
968.1,2026-02-20 09:39:00,BFO,26-FEB-2026,995.2,968.1,995.2,0,Options,Put,BSESEN,83300.0,740
1014.2,2026-02-20 09:40:00,BFO,26-FEB-2026,1025.2,968.1,968.1,0,Options,Put,BSESEN,83300.0,520
1000.95,2026-02-20 09:41:00,BFO,26-FEB-2026,1014.2,994.05,1014.2,0,Options,Put,BSESEN,83300.0,540
959.65,2026-02-20 09:42:00,BFO,26-FEB-2026,1000.95,947.6,1000.95,0,Options,Put,BSESEN,83300.0,400
945.1,2026-02-20 09:43:00,BFO,26-FEB-2026,959.65,930.0,959.65,0,Options,Put,BSESEN,83300.0,780
951.0,2026-02-20 09:44:00,BFO,26-FEB-2026,951.0,925.0,945.1,0,Options,Put,BSESEN,83300.0,480
929.1,2026-02-20 09:45:00,BFO,26-FEB-2026,953.05,918.45,941.2,0,Options,Put,BSESEN,83300.0,760
936.6,2026-02-20 09:46:00,BFO,26-FEB-2026,942.5,921.3,929.1,0,Options,Put,BSESEN,83300.0,3020
911.2,2026-02-20 09:47:00,BFO,26-FEB-2026,934.4,907.4,934.4,0,Options,Put,BSESEN,83300.0,960
887.15,2026-02-20 09:48:00,BFO,26-FEB-2026,923.6,877.8,911.2,0,Options,Put,BSESEN,83300.0,1520
889.75,2026-02-20 09:49:00,BFO,26-FEB-2026,912.5,880.5,883.2,0,Options,Put,BSESEN,83300.0,2160
875.5,2026-02-20 09:50:00,BFO,26-FEB-2026,889.75,865.0,889.75,0,Options,Put,BSESEN,83300.0,800
863.2,2026-02-20 09:51:00,BFO,26-FEB-2026,883.3,863.2,874.85,0,Options,Put,BSESEN,83300.0,320
898.2,2026-02-20 09:52:00,BFO,26-FEB-2026,898.2,863.2,863.2,0,Options,Put,BSESEN,83300.0,740
902.0,2026-02-20 09:53:00,BFO,26-FEB-2026,909.25,898.2,898.2,0,Options,Put,BSESEN,83300.0,400
891.75,2026-02-20 09:54:00,BFO,26-FEB-2026,913.15,891.75,905.5,0,Options,Put,BSESEN,83300.0,360
894.9,2026-02-20 09:55:00,BFO,26-FEB-2026,911.2,891.75,891.75,0,Options,Put,BSESEN,83300.0,160
858.3,2026-02-20 09:56:00,BFO,26-FEB-2026,890.35,844.6,890.35,0,Options,Put,BSESEN,83300.0,1680
859.1,2026-02-20 09:57:00,BFO,26-FEB-2026,874.35,855.8,858.3,0,Options,Put,BSESEN,83300.0,1520
873.7,2026-02-20 09:58:00,BFO,26-FEB-2026,883.2,856.75,856.75,0,Options,Put,BSESEN,83300.0,580
854.3,2026-02-20 09:59:00,BFO,26-FEB-2026,878.45,850.0,866.75,0,Options,Put,BSESEN,83300.0,2340
883.15,2026-02-20 10:00:00,BFO,26-FEB-2026,886.25,854.3,854.3,0,Options,Put,BSESEN,83300.0,2680
880.95,2026-02-20 10:01:00,BFO,26-FEB-2026,883.15,859.35,883.15,0,Options,Put,BSESEN,83300.0,1180
878.65,2026-02-20 10:02:00,BFO,26-FEB-2026,890.0,876.55,880.95,0,Options,Put,BSESEN,83300.0,220
905.6,2026-02-20 10:03:00,BFO,26-FEB-2026,905.6,870.8,878.65,0,Options,Put,BSESEN,83300.0,280
902.6,2026-02-20 10:04:00,BFO,26-FEB-2026,910.1,896.2,910.1,0,Options,Put,BSESEN,83300.0,700
893.55,2026-02-20 10:05:00,BFO,26-FEB-2026,902.6,881.9,902.6,0,Options,Put,BSESEN,83300.0,480
890.0,2026-02-20 10:06:00,BFO,26-FEB-2026,901.0,874.6,893.55,0,Options,Put,BSESEN,83300.0,740
905.05,2026-02-20 10:07:00,BFO,26-FEB-2026,909.65,890.0,890.0,0,Options,Put,BSESEN,83300.0,640
959.8,2026-02-20 10:08:00,BFO,26-FEB-2026,962.1,905.05,905.05,0,Options,Put,BSESEN,83300.0,700
977.0,2026-02-20 10:09:00,BFO,26-FEB-2026,977.0,959.8,959.8,0,Options,Put,BSESEN,83300.0,480
943.35,2026-02-20 10:10:00,BFO,26-FEB-2026,977.0,940.0,977.0,0,Options,Put,BSESEN,83300.0,820
912.6,2026-02-20 10:11:00,BFO,26-FEB-2026,948.55,911.4,943.35,0,Options,Put,BSESEN,83300.0,1420
925.95,2026-02-20 10:12:00,BFO,26-FEB-2026,933.5,902.0,912.6,0,Options,Put,BSESEN,83300.0,980
961.45,2026-02-20 10:13:00,BFO,26-FEB-2026,961.45,916.15,925.95,0,Options,Put,BSESEN,83300.0,760
