close,time,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
374.55,2026-02-20 09:15:00,BFO,26-FEB-2026,514.5,371.95,514.5,0,Options,Put,BSESEN,82200.0,108020
364.6,2026-02-20 09:16:00,BFO,26-FEB-2026,390.15,352.35,367.3,0,Options,Put,BSESEN,82200.0,90560
413.45,2026-02-20 09:17:00,BFO,26-FEB-2026,414.45,357.0,364.8,0,Options,Put,BSESEN,82200.0,70060
427.95,2026-02-20 09:18:00,BFO,26-FEB-2026,453.35,394.85,409.45,0,Options,Put,BSESEN,82200.0,78740
385.5,2026-02-20 09:19:00,BFO,26-FEB-2026,432.0,385.25,426.6,0,Options,Put,BSESEN,82200.0,62080
378.55,2026-02-20 09:20:00,BFO,26-FEB-2026,398.85,368.4,384.65,0,Options,Put,BSESEN,82200.0,52680
364.35,2026-02-20 09:21:00,BFO,26-FEB-2026,374.6,350.4,373.0,0,Options,Put,BSESEN,82200.0,39120
359.5,2026-02-20 09:22:00,BFO,26-FEB-2026,367.6,354.3,362.4,0,Options,Put,BSESEN,82200.0,35580
386.4,2026-02-20 09:23:00,BFO,26-FEB-2026,388.2,352.7,354.0,0,Options,Put,BSESEN,82200.0,40360
421.0,2026-02-20 09:24:00,BFO,26-FEB-2026,421.0,383.95,385.2,0,Options,Put,BSESEN,82200.0,90220
436.35,2026-02-20 09:25:00,BFO,26-FEB-2026,442.5,412.9,420.15,0,Options,Put,BSESEN,82200.0,90600
425.8,2026-02-20 09:26:00,BFO,26-FEB-2026,438.05,416.95,438.05,0,Options,Put,BSESEN,82200.0,48600
418.15,2026-02-20 09:27:00,BFO,26-FEB-2026,435.0,408.0,425.9,0,Options,Put,BSESEN,82200.0,46760
452.9,2026-02-20 09:28:00,BFO,26-FEB-2026,455.5,416.8,416.8,0,Options,Put,BSESEN,82200.0,68960
506.1,2026-02-20 09:29:00,BFO,26-FEB-2026,512.15,445.55,455.55,0,Options,Put,BSESEN,82200.0,170780
421.05,2026-02-20 09:30:00,BFO,26-FEB-2026,503.65,421.05,496.1,0,Options,Put,BSESEN,82200.0,136700
458.95,2026-02-20 09:31:00,BFO,26-FEB-2026,461.45,419.35,419.35,0,Options,Put,BSESEN,82200.0,80260
415.05,2026-02-20 09:32:00,BFO,26-FEB-2026,466.1,413.75,459.5,0,Options,Put,BSESEN,82200.0,63020
384.35,2026-02-20 09:33:00,BFO,26-FEB-2026,415.25,380.5,413.3,0,Options,Put,BSESEN,82200.0,66860
369.4,2026-02-20 09:34:00,BFO,26-FEB-2026,394.4,363.35,389.5,0,Options,Put,BSESEN,82200.0,55800
371.05,2026-02-20 09:35:00,BFO,26-FEB-2026,372.35,355.4,367.15,0,Options,Put,BSESEN,82200.0,38040
365.8,2026-02-20 09:36:00,BFO,26-FEB-2026,372.55,356.4,371.05,0,Options,Put,BSESEN,82200.0,25120
369.15,2026-02-20 09:37:00,BFO,26-FEB-2026,383.55,363.1,365.45,0,Options,Put,BSESEN,82200.0,27480
392.7,2026-02-20 09:38:00,BFO,26-FEB-2026,401.75,366.65,368.75,0,Options,Put,BSESEN,82200.0,42020
383.3,2026-02-20 09:39:00,BFO,26-FEB-2026,394.65,377.4,393.5,0,Options,Put,BSESEN,82200.0,30520
403.15,2026-02-20 09:40:00,BFO,26-FEB-2026,414.5,379.35,379.35,0,Options,Put,BSESEN,82200.0,33140
402.0,2026-02-20 09:41:00,BFO,26-FEB-2026,408.75,396.35,397.6,0,Options,Put,BSESEN,82200.0,30680
380.05,2026-02-20 09:42:00,BFO,26-FEB-2026,410.8,368.35,404.5,0,Options,Put,BSESEN,82200.0,45440
365.3,2026-02-20 09:43:00,BFO,26-FEB-2026,380.55,359.65,376.8,0,Options,Put,BSESEN,82200.0,23660
368.95,2026-02-20 09:44:00,BFO,26-FEB-2026,375.05,357.8,368.1,0,Options,Put,BSESEN,82200.0,15060
363.85,2026-02-20 09:45:00,BFO,26-FEB-2026,372.9,354.1,367.65,0,Options,Put,BSESEN,82200.0,25700
364.5,2026-02-20 09:46:00,BFO,26-FEB-2026,368.0,355.15,363.75,0,Options,Put,BSESEN,82200.0,13700
353.55,2026-02-20 09:47:00,BFO,26-FEB-2026,363.45,347.45,363.0,0,Options,Put,BSESEN,82200.0,24540
338.6,2026-02-20 09:48:00,BFO,26-FEB-2026,357.95,329.9,353.85,0,Options,Put,BSESEN,82200.0,59840
347.45,2026-02-20 09:49:00,BFO,26-FEB-2026,356.1,339.1,339.1,0,Options,Put,BSESEN,82200.0,24320
342.8,2026-02-20 09:50:00,BFO,26-FEB-2026,350.0,334.4,346.9,0,Options,Put,BSESEN,82200.0,19620
337.45,2026-02-20 09:51:00,BFO,26-FEB-2026,345.1,333.4,341.8,0,Options,Put,BSESEN,82200.0,15540
353.6,2026-02-20 09:52:00,BFO,26-FEB-2026,353.6,335.9,335.9,0,Options,Put,BSESEN,82200.0,15200
358.7,2026-02-20 09:53:00,BFO,26-FEB-2026,359.2,350.0,351.95,0,Options,Put,BSESEN,82200.0,17880
350.7,2026-02-20 09:54:00,BFO,26-FEB-2026,364.8,350.25,358.7,0,Options,Put,BSESEN,82200.0,20000
349.45,2026-02-20 09:55:00,BFO,26-FEB-2026,361.6,348.7,349.35,0,Options,Put,BSESEN,82200.0,12500
337.65,2026-02-20 09:56:00,BFO,26-FEB-2026,347.9,327.8,347.9,0,Options,Put,BSESEN,82200.0,31180
335.4,2026-02-20 09:57:00,BFO,26-FEB-2026,345.4,333.45,338.3,0,Options,Put,BSESEN,82200.0,13440
343.0,2026-02-20 09:58:00,BFO,26-FEB-2026,350.05,335.4,335.4,0,Options,Put,BSESEN,82200.0,10840
336.25,2026-02-20 09:59:00,BFO,26-FEB-2026,346.6,333.35,340.8,0,Options,Put,BSESEN,82200.0,9260
347.75,2026-02-20 10:00:00,BFO,26-FEB-2026,350.05,334.75,335.7,0,Options,Put,BSESEN,82200.0,16860
346.25,2026-02-20 10:01:00,BFO,26-FEB-2026,348.8,334.3,347.35,0,Options,Put,BSESEN,82200.0,11120
345.0,2026-02-20 10:02:00,BFO,26-FEB-2026,351.15,344.3,347.2,0,Options,Put,BSESEN,82200.0,10340
361.1,2026-02-20 10:03:00,BFO,26-FEB-2026,362.35,341.3,345.9,0,Options,Put,BSESEN,82200.0,15200
356.35,2026-02-20 10:04:00,BFO,26-FEB-2026,362.5,352.0,362.5,0,Options,Put,BSESEN,82200.0,18820
360.0,2026-02-20 10:05:00,BFO,26-FEB-2026,360.0,346.1,356.6,0,Options,Put,BSESEN,82200.0,20860
353.8,2026-02-20 10:06:00,BFO,26-FEB-2026,358.15,343.35,357.6,0,Options,Put,BSESEN,82200.0,15900
358.1,2026-02-20 10:07:00,BFO,26-FEB-2026,362.0,353.3,354.35,0,Options,Put,BSESEN,82200.0,23580
385.95,2026-02-20 10:08:00,BFO,26-FEB-2026,388.55,356.4,358.1,0,Options,Put,BSESEN,82200.0,48800
389.1,2026-02-20 10:09:00,BFO,26-FEB-2026,408.3,389.1,389.6,0,Options,Put,BSESEN,82200.0,58280
381.95,2026-02-20 10:10:00,BFO,26-FEB-2026,398.05,376.85,389.55,0,Options,Put,BSESEN,82200.0,34860
366.0,2026-02-20 10:11:00,BFO,26-FEB-2026,384.65,366.0,381.95,0,Options,Put,BSESEN,82200.0,36520
376.75,2026-02-20 10:12:00,BFO,26-FEB-2026,379.0,360.6,371.3,0,Options,Put,BSESEN,82200.0,27740
396.0,2026-02-20 10:13:00,BFO,26-FEB-2026,396.0,368.5,373.45,0,Options,Put,BSESEN,82200.0,17900
398.5,2026-02-20 10:14:00,BFO,26-FEB-2026,406.25,390.0,396.75,0,Options,Put,BSESEN,82200.0,32720
