close,time,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
826.3,2026-02-20 09:15:00,BFO,26-FEB-2026,1015.05,826.3,958.35,0,Options,Put,BSESEN,83100.0,5160
817.3,2026-02-20 09:16:00,BFO,26-FEB-2026,843.9,789.25,826.3,0,Options,Put,BSESEN,83100.0,6800
887.6,2026-02-20 09:17:00,BFO,26-FEB-2026,892.3,799.95,810.85,0,Options,Put,BSESEN,83100.0,4760
900.9,2026-02-20 09:18:00,BFO,26-FEB-2026,944.35,861.2,883.45,0,Options,Put,BSESEN,83100.0,4200
847.75,2026-02-20 09:19:00,BFO,26-FEB-2026,914.0,844.5,894.55,0,Options,Put,BSESEN,83100.0,1260
842.25,2026-02-20 09:20:00,BFO,26-FEB-2026,862.65,820.7,847.75,0,Options,Put,BSESEN,83100.0,5680
817.25,2026-02-20 09:21:00,BFO,26-FEB-2026,825.65,790.0,825.55,0,Options,Put,BSESEN,83100.0,3500
810.5,2026-02-20 09:22:00,BFO,26-FEB-2026,822.1,797.8,806.1,0,Options,Put,BSESEN,83100.0,2880
854.45,2026-02-20 09:23:00,BFO,26-FEB-2026,854.45,798.6,800.65,0,Options,Put,BSESEN,83100.0,1860
907.4,2026-02-20 09:24:00,BFO,26-FEB-2026,907.4,850.75,854.4,0,Options,Put,BSESEN,83100.0,2700
938.55,2026-02-20 09:25:00,BFO,26-FEB-2026,939.45,893.05,905.45,0,Options,Put,BSESEN,83100.0,4080
917.5,2026-02-20 09:26:00,BFO,26-FEB-2026,926.5,900.25,926.5,0,Options,Put,BSESEN,83100.0,1300
906.4,2026-02-20 09:27:00,BFO,26-FEB-2026,919.35,892.25,912.2,0,Options,Put,BSESEN,83100.0,2740
957.1,2026-02-20 09:28:00,BFO,26-FEB-2026,957.1,906.2,906.2,0,Options,Put,BSESEN,83100.0,620
1030.2,2026-02-20 09:29:00,BFO,26-FEB-2026,1036.5,951.15,957.1,0,Options,Put,BSESEN,83100.0,3080
910.7,2026-02-20 09:30:00,BFO,26-FEB-2026,1031.95,910.7,1030.15,0,Options,Put,BSESEN,83100.0,1720
965.3,2026-02-20 09:31:00,BFO,26-FEB-2026,968.6,910.7,910.7,0,Options,Put,BSESEN,83100.0,1500
893.65,2026-02-20 09:32:00,BFO,26-FEB-2026,972.9,891.3,965.3,0,Options,Put,BSESEN,83100.0,1600
842.65,2026-02-20 09:33:00,BFO,26-FEB-2026,893.55,837.4,893.1,0,Options,Put,BSESEN,83100.0,1500
818.5,2026-02-20 09:34:00,BFO,26-FEB-2026,855.65,807.25,848.35,0,Options,Put,BSESEN,83100.0,920
819.15,2026-02-20 09:35:00,BFO,26-FEB-2026,822.85,795.55,817.8,0,Options,Put,BSESEN,83100.0,1700
810.2,2026-02-20 09:36:00,BFO,26-FEB-2026,824.0,795.0,824.0,0,Options,Put,BSESEN,83100.0,1080
817.5,2026-02-20 09:37:00,BFO,26-FEB-2026,839.15,807.2,808.55,0,Options,Put,BSESEN,83100.0,1480
849.6,2026-02-20 09:38:00,BFO,26-FEB-2026,861.8,811.55,817.5,0,Options,Put,BSESEN,83100.0,1320
826.55,2026-02-20 09:39:00,BFO,26-FEB-2026,848.75,823.05,847.55,0,Options,Put,BSESEN,83100.0,1600
861.75,2026-02-20 09:40:00,BFO,26-FEB-2026,882.4,826.55,826.55,0,Options,Put,BSESEN,83100.0,1380
864.75,2026-02-20 09:41:00,BFO,26-FEB-2026,872.25,852.6,855.5,0,Options,Put,BSESEN,83100.0,1020
